function.	variable	value	rel_abun	land_percent_CobVeg	landscape	frag_unique_ID	fragment	Final_Bd_Load_log	Presence_Bd	Campanha	Data	Julian_date	species	Developmental_Mode	Season	Latitude	Longitude	GPS_UTM	Den_Dre	frag_percent_Dre	Tipo_drenagem	Ndrena	frag_Denborda	DenFrag	DenAPP	TamFrag_m2	frag_Split_pond	frag_Split_Stream_2nd	percent_APP	percent_Frgmentos	land_DenBorda	DenFrag_2	DenAPP_2	N_Frag	land_Den_Dre_2	land_percent_Dre	percent_m_agua	percent_Dren_APP	Den_Dre_APP	land_ENND_Frag	ENND_APP	family	Landsc_ID	type	species_infection	type_season	reads_contam_removed	reads_contam_removed_005keep	rarefy_keep	observed_otus	faith_pd	pielou_e	shannon	unweighted_pc1_all	unweighted_pc2_all	weighted_pc1_all	weighted_pc2_all	bc_disper	jaccard_disper	Load_SQR	Julian_Date	Tam_Frag_Log	Residual_Final_Bd_Load_log	AntiFungal_Richness	TotalAntiFungal	Propor_TotalAntiFungal	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full	Type
K07172  	RM435	109	3.7178E-05	69.86	STA VIRGINIA	AM	F5	0	0	1	11/3/2018	18307	Bokermannohyla circumdata	AL	SECA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla circumdata0	continuousSECA	3217	2630	1	165	14.59668073	0.740372082	5.453819311	0.042436933	0.024509874	-0.033410887	-0.018216661	0.576838106	0.602287675	0	44	9.522730865	NA	82	1635	0.8175	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM437	164	5.59376E-05	69.86	STA VIRGINIA	AM	F5	0	0	1	11/3/2018	18307	Bokermannohyla circumdata	AL	SECA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla circumdata0	continuousSECA	8113	5456	1	261	20.57368171	0.7871055	6.318808963	-0.093213499	-0.231074258	-0.126767496	0.112691804	0.619447584	0.59109565	0	44	9.522730865	NA	90	1267	0.6335	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM440	8	2.72866E-06	69.86	STA VIRGINIA	AM	F5	0	0	1	11/3/2018	18307	Bokermannohyla circumdata	AL	SECA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla circumdata0	continuousSECA	5489	3611	1	169	15.92462093	0.793902483	5.875576558	0.074723162	-0.202649954	-0.140746937	0.089373006	0.639240442	0.62309098	0	44	9.522730865	NA	71	1378	0.689	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM444	117	3.99067E-05	69.86	STA VIRGINIA	AL	F4	0.600947732	1	2	12/3/2018	18337	Boana faber	AL	CHUVOSA	-23353922	-45133633	23K 486341 7417294	35.7768	20.6949	Npermanente	3	364.1	293.9827	70.1173	3332198503	193.355	63.1675	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	5243	4554	1	92	10.71361356	0.422676833	2.757358504	0.196732491	-0.10271778	-0.144707392	-0.157144976	0.591460647	0.663537477	1.729094797	74	9.522730865	-1.011858793	44	1781	0.8905	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM445	38	1.29611E-05	69.86	STA VIRGINIA	AL	F4	2.277194587	1	2	12/3/2018	18337	Boana faber	AL	CHUVOSA	-23353922	-45133633	23K 486341 7417294	35.7768	20.6949	Npermanente	3	364.1	293.9827	70.1173	3332198503	193.355	63.1675	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	5118	4961	1	59	7.390000829	0.512549105	3.015143428	0.268954224	-0.048257464	-0.143949124	-0.182280634	0.593032509	0.691225651	13.72294313	74	9.522730865	0.664388063	35	1953	0.9765	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM446	94	3.20618E-05	69.86	STA VIRGINIA	AL	F4	1.309082331	1	2	12/3/2018	18337	Boana faber	AL	CHUVOSA	-23353922	-45133633	23K 486341 7417294	35.7768	20.6949	Npermanente	3	364.1	293.9827	70.1173	3332198503	193.355	63.1675	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	16747	16449	1	72	6.910706375	0.402077521	2.480788152	0.356785771	0.049539746	-0.163295946	-0.142569336	0.671244817	0.672553281	4.40162275	74	9.522730865	-0.303724194	51	1974	0.987	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM447	57	1.94417E-05	69.86	STA VIRGINIA	AL	F4	0.920473575	1	2	12/3/2018	18337	Boana faber	AL	CHUVOSA	-23353922	-45133633	23K 486341 7417294	35.7768	20.6949	Npermanente	3	364.1	293.9827	70.1173	3332198503	193.355	63.1675	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	39174	38855	1	53	5.8699024	0.403672013	2.312201183	0.376456511	0.035256813	-0.17644179	-0.163185094	0.679663061	0.68229763	2.706790093	74	9.522730865	-0.692332949	38	1983	0.9915	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM448	11	3.75191E-06	69.86	STA VIRGINIA	AL	F4	1.784328931	1	2	12/3/2018	18337	Boana faber	AL	CHUVOSA	-23353922	-45133633	23K 486341 7417294	35.7768	20.6949	Npermanente	3	364.1	293.9827	70.1173	3332198503	193.355	63.1675	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	2936	2850	1	54	6.13243594	0.504370365	2.902594712	0.380844284	0.019207363	-0.151687089	-0.133817489	0.661431262	0.692062982	7.736897129	74	9.522730865	0.171522406	40	1924	0.962	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM449	9	3.06975E-06	69.86	STA VIRGINIA	AL	F4	0	0	2	12/3/2018	18337	Boana faber	AL	CHUVOSA	-23353922	-45133633	23K 486341 7417294	35.7768	20.6949	Npermanente	3	364.1	293.9827	70.1173	3332198503	193.355	63.1675	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber0	continuousCHUVOSA	10073	9369	1	93	9.940325191	0.494204602	3.23168238	0.198291951	0.081731297	-0.161790426	-0.1108856	0.70259893	0.660913389	0	74	9.522730865	NA	57	1865	0.9325	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM450	166	5.66198E-05	69.86	STA VIRGINIA	AL	F4	0	0	2	12/3/2018	18337	Boana faber	AL	CHUVOSA	-23353922	-45133633	23K 486341 7417294	35.7768	20.6949	Npermanente	3	364.1	293.9827	70.1173	3332198503	193.355	63.1675	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber0	continuousCHUVOSA	22591	21277	1	92	10.66819243	0.44978764	2.934217539	0.177266276	0.025636112	-0.156203571	-0.118588259	0.696305356	0.660649761	0	74	9.522730865	NA	52	1915	0.9575	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM451	37	1.26201E-05	69.86	STA VIRGINIA	AK	F3	0	0	2	12/4/2018	18338	Bokermannohyla hylax	AL	CHUVOSA	-23338573	-45112752	23K 488474 7418995	203.5657	34.8097	Npermanente	3	184.6232	92.3116	92.3116	3332198503	37.275	0	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla hylax0	continuousCHUVOSA	4011	3382	1	124	14.95684759	0.468566108	3.258500701	0.01565698	-0.103526239	-0.130529746	-0.138016503	0.586191174	0.631882684	0	75	9.522730865	NA	63	1750	0.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM454	1	3.41083E-07	69.86	STA VIRGINIA	AK	F3	1.704330297	1	2	12/4/2018	18338	Bokermannohyla hylax	AL	CHUVOSA	-23338573	-45112752	23K 488474 7418995	203.5657	34.8097	Npermanente	3	184.6232	92.3116	92.3116	3332198503	37.275	0	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla hylax1	continuousCHUVOSA	15356	12787	1	162	15.98361359	0.265024815	1.945242387	-0.00834357	-0.084458001	-0.142782164	-0.206013915	0.606749176	0.61286993	7.044213987	75	9.522730865	-0.034508897	74	1821	0.9105	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM455	109	3.7178E-05	69.86	STA VIRGINIA	AK	F3	0.59913609	1	2	12/4/2018	18338	Bokermannohyla hylax	AL	CHUVOSA	-23338573	-45112752	23K 488474 7418995	203.5657	34.8097	Npermanente	3	184.6232	92.3116	92.3116	3332198503	37.275	0	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla hylax1	continuousCHUVOSA	7307	5496	1	180	16.91258813	0.479180908	3.589952971	-0.029771345	-0.144123138	-0.147103378	-0.133610049	0.587791951	0.617064746	1.724285454	75	9.522730865	-1.139703104	79	1500	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM457	427	0.000145642	69.86	STA VIRGINIA	AJ	F2	1.103127675	1	2	12/5/2018	18339	Bokermannohyla hylax	AL	CHUVOSA	-23323075	-45095377	23K 490249 7420712	72.4554	42.4009	Npermanente	5	258.5746	129.2873	129.2873	3332198503	73.8625	0	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla hylax1	continuousCHUVOSA	3065	2535	1	126	13.42796486	0.64877229	4.526665874	0.118485271	-0.073513906	-0.117195978	-0.082406376	0.608357838	0.649989239	3.41763747	76	9.522730865	-0.637177143	56	1448	0.724	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM458	1	3.41083E-07	69.86	STA VIRGINIA	AJ	F2	2.50424404	1	2	12/5/2018	18339	Bokermannohyla hylax	AL	CHUVOSA	-23323075	-45095377	23K 490249 7420712	72.4554	42.4009	Npermanente	5	258.5746	129.2873	129.2873	3332198503	73.8625	0	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla hylax1	continuousCHUVOSA	3664	3354	1	71	9.989454346	0.35595099	2.189008578	0.196332895	-0.139481495	-0.022638254	-0.019050533	0.709605227	0.684234094	17.84189384	76	9.522730865	0.763939222	33	611	0.3055	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM459	138	4.70694E-05	69.86	STA VIRGINIA	AJ	F2	0	0	2	12/5/2018	18339	Bokermannohyla hylax	AL	CHUVOSA	-23323075	-45095377	23K 490249 7420712	72.4554	42.4009	Npermanente	5	258.5746	129.2873	129.2873	3332198503	73.8625	0	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla hylax0	continuousCHUVOSA	5807	3343	1	210	18.12859343	0.822112129	6.341974802	-0.04533626	-0.267773571	-0.136414166	0.157566588	0.646697525	0.617818643	0	76	9.522730865	NA	69	737	0.3685	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM460	3	1.02325E-06	69.86	STA VIRGINIA	AM	F5	1.891769916	1	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	6810	2958	1	250	21.6488278	0.893764176	7.119532625	-0.075562388	-0.187723195	-0.105945246	0.170168931	0.655951181	0.61136489	8.771642241	77	9.522730865	0.428893373	83	907	0.4535	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM462	9	3.06975E-06	69.86	STA VIRGINIA	AM	F5	2.814087903	1	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	16840	14569	1	69	10.49219747	0.458640524	2.801616855	0.207545361	-0.173507584	-0.086632015	-0.079795395	0.68832485	0.699782528	25.51000391	77	9.522730865	1.351211359	30	1296	0.648	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM464	77	2.62634E-05	69.86	STA VIRGINIA	AM	F5	0.52414072	1	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	7582	4606	1	195	18.39669655	0.787537209	5.991055684	-0.045848426	-0.119292462	-0.169771272	0.121648737	0.689841136	0.631654762	1.530697042	77	9.522730865	-0.938735824	67	803	0.4015	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM465	45	1.53487E-05	69.86	STA VIRGINIA	AM	F5	0.789776449	1	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	2487	2020	1	145	11.83762935	0.769366644	5.523982558	0.195834881	-0.032779346	-0.120649815	0.061777868	0.665622394	0.646167546	2.272174497	77	9.522730865	-0.673100094	79	1551	0.7755	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM467	303	0.000103348	69.86	STA VIRGINIA	AM	F5	1.047747971	1	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	5279	2394	1	173	16.81972198	0.872470495	6.486493772	0.001304554	-0.335253675	-0.129708145	0.254757491	0.712669705	0.661786988	3.187813201	77	9.522730865	-0.415128572	36	238	0.119	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM469	25	8.52707E-06	69.86	STA VIRGINIA	AM	F5	1.406487455	1	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	6455	3057	1	224	18.52240459	0.85651535	6.687119336	-0.037701585	-0.257188948	-0.148052775	0.166700864	0.633059367	0.615029129	4.949434753	77	9.522730865	-0.056389089	67	560	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM470	8	2.72866E-06	69.86	STA VIRGINIA	AM	F5	0	0	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber0	continuousCHUVOSA	8539	5903	1	159	15.45412681	0.68960034	5.042966572	0.036841471	-0.236890726	0.050143709	0.015378378	0.641646452	0.652769972	0	77	9.522730865	NA	43	1480	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM471	6	2.0465E-06	69.86	STA VIRGINIA	AM	F5	2.192882249	1	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	9993	6851	1	241	20.48492279	0.666615987	5.274858532	-0.079366889	-0.237542291	-0.043702823	0.017399336	0.593513354	0.602032765	12.44640396	77	9.522730865	0.730005705	94	1378	0.689	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM472	57	1.94417E-05	69.86	STA VIRGINIA	AM	F5	2.275268858	1	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	27783	22527	1	170	15.58572964	0.575948034	4.26742414	0.036073138	-0.245028191	-0.100637562	0.002290558	0.649457651	0.626283327	13.69239044	77	9.522730865	0.812392314	67	1662	0.831	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM474	106	3.61548E-05	69.86	STA VIRGINIA	AM	F5	1.264896151	1	2	12/6/2018	18340	Bokermannohyla circumdata	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla circumdata1	continuousCHUVOSA	6586	3445	1	239	20.1653469	0.882393254	6.971671576	-0.008152615	-0.262489728	-0.123755496	0.158536388	0.646483194	0.618983407	4.171728524	77	9.522730865	-1.034089251	82	1021	0.5105	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM475	33	1.12557E-05	69.86	STA VIRGINIA	AM	F5	0.935141135	1	2	12/6/2018	18340	Bokermannohyla hylax	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla hylax1	continuousCHUVOSA	7931	5421	1	179	18.6142701	0.583058945	4.363505732	-0.052627485	-0.276123276	-0.095710776	-0.022624043	0.603597342	0.622217244	2.759118697	77	9.522730865	-0.806629307	61	1235	0.6175	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM477	52	1.77363E-05	69.86	STA VIRGINIA	AM	F5	1.414784331	1	2	12/6/2018	18340	Bokermannohyla hylax	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla hylax1	continuousCHUVOSA	6298	3425	1	277	22.76930972	0.777603455	6.309273943	-0.126936841	-0.252724318	-0.128447728	0.057420837	0.568283937	0.605379518	4.998868528	77	9.522730865	-0.32698611	86	1083	0.5415	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM479	17	5.79841E-06	69.86	STA VIRGINIA	AM	F5	0	0	2	12/6/2018	18340	Ischnocnema henselli	TD	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Brachycephalidae	8	continuous	Ischnocnema henselli0	continuousCHUVOSA	17442	16470	1	87	11.82766057	0.234194007	1.508898751	0.123978805	-0.174570285	0.189509626	-0.283465078	0.638717421	0.673704569	0	77	9.522730865	NA	37	1490	0.745	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM480	7	2.38758E-06	69.86	STA VIRGINIA	AM	F5	0	0	2	12/6/2018	18340	Ischnocnema henselli	TD	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Brachycephalidae	8	continuous	Ischnocnema henselli0	continuousCHUVOSA	18062	16762	1	86	11.67120717	0.270327791	1.737197958	0.152006204	-0.123309166	0.136432355	-0.266437133	0.624242946	0.683273133	0	77	9.522730865	NA	37	1581	0.7905	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07172  	RM481	0	0	69.86	STA VIRGINIA	AM	F5	0	0	2	12/6/2018	18340	Ischnocnema henselli	TD	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Brachycephalidae	8	continuous	Ischnocnema henselli0	continuousCHUVOSA	6455	4818	1	190	18.00985951	0.610557788	4.621834299	-0.049311596	-0.217428257	-0.08053752	-0.031767984	0.613133528	0.61592603	0	77	9.522730865	NA	75	1535	0.7675	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K07699	RM471	12	4.09299E-06	69.86	STA VIRGINIA	AM	F5	2.192882249	1	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	9993	6851	1	241	20.48492279	0.666615987	5.274858532	-0.079366889	-0.237542291	-0.043702823	0.017399336	0.593513354	0.602032765	12.44640396	77	9.522730865	0.730005705	94	1378	0.689	Environmental information processing	Signal transduction	Two-component system	spo0A	two-componentsystem,responseregulator,stage0sporulationproteinA				 spo0A; two-component system, response regulator, stage 0 sporulation protein A	Sporulation
K07699	RM470	27	9.20924E-06	69.86	STA VIRGINIA	AM	F5	0	0	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber0	continuousCHUVOSA	8539	5903	1	159	15.45412681	0.68960034	5.042966572	0.036841471	-0.236890726	0.050143709	0.015378378	0.641646452	0.652769972	0	77	9.522730865	NA	43	1480	0.74	Environmental information processing	Signal transduction	Two-component system	spo0A	two-componentsystem,responseregulator,stage0sporulationproteinA				 spo0A; two-component system, response regulator, stage 0 sporulation protein A	Sporulation
K07699	RM475	9	3.06975E-06	69.86	STA VIRGINIA	AM	F5	0.935141135	1	2	12/6/2018	18340	Bokermannohyla hylax	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla hylax1	continuousCHUVOSA	7931	5421	1	179	18.6142701	0.583058945	4.363505732	-0.052627485	-0.276123276	-0.095710776	-0.022624043	0.603597342	0.622217244	2.759118697	77	9.522730865	-0.806629307	61	1235	0.6175	Environmental information processing	Signal transduction	Two-component system	spo0A	two-componentsystem,responseregulator,stage0sporulationproteinA				 spo0A; two-component system, response regulator, stage 0 sporulation protein A	Sporulation
K07699	RM472	0	0	69.86	STA VIRGINIA	AM	F5	2.275268858	1	2	12/6/2018	18340	Boana faber	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Boana faber1	continuousCHUVOSA	27783	22527	1	170	15.58572964	0.575948034	4.26742414	0.036073138	-0.245028191	-0.100637562	0.002290558	0.649457651	0.626283327	13.69239044	77	9.522730865	0.812392314	67	1662	0.831	Environmental information processing	Signal transduction	Two-component system	spo0A	two-componentsystem,responseregulator,stage0sporulationproteinA				 spo0A; two-component system, response regulator, stage 0 sporulation protein A	Sporulation
K07699	RM474	0	0	69.86	STA VIRGINIA	AM	F5	1.264896151	1	2	12/6/2018	18340	Bokermannohyla circumdata	AL	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Hylidae	8	continuous	Bokermannohyla circumdata1	continuousCHUVOSA	6586	3445	1	239	20.1653469	0.882393254	6.971671576	-0.008152615	-0.262489728	-0.123755496	0.158536388	0.646483194	0.618983407	4.171728524	77	9.522730865	-1.034089251	82	1021	0.5105	Environmental information processing	Signal transduction	Two-component system	spo0A	two-componentsystem,responseregulator,stage0sporulationproteinA				 spo0A; two-component system, response regulator, stage 0 sporulation protein A	Sporulation
K07699	RM480	0	0	69.86	STA VIRGINIA	AM	F5	0	0	2	12/6/2018	18340	Ischnocnema henselli	TD	CHUVOSA	-23385474	-45186920	23K 480899 7413795	38.9642	40.205	Npermanente	6	317.2256	181.8182	135.4074	3332198503	46.2125	18.1375	20.01	49.85	243.72	135	108.72	4510	2.92	95.86	0.0224	19.3097	66.1909	23.79	25.43	Brachycephalidae	8	continuous	Ischnocnema henselli0	continuousCHUVOSA	18062	16762	1	86	11.67120717	0.270327791	1.737197958	0.152006204	-0.123309166	0.136432355	-0.266437133	0.624242946	0.683273133	0	77	9.522730865	NA	37	1581	0.7905	Environmental information processing	Signal transduction	Two-component system	spo0A	two-componentsystem,responseregulator,stage0sporulationproteinA				 spo0A; two-component system, response regulator, stage 0 sporulation protein A	Sporulation
